pre,term,post,business_id
"pinach and lentil soup and the spinach pie, both highly recommended.  The soup was definitely the better of the two, with a strong ",lemon," juice flavor as I usually make it myself.  The spinach pie, rumored to be so good, was a real let down.  Another reviewer called ",6CjVFTO7F-q8BP7oQKB_9g
donuts but not enough to search out. I may eat one or two a year. Everything is changing now because I am addicted to the lavender ,lemon, donut.,_6C-yZCmIyOmPESJbwyaSQ
"ordered a cocktail. Holy. Cow. I can't remember the name, but I'll never forget the flavors of the gin martini with grapefruit and ",lemon," juices and agave nectar. I knew I was off to a good start. When my colleague arrived, we were immediately seated. I ordered the o",6hKY8sj-ikAQdzrkrBcvuQ
. I'm kind of partial to the crab cakes! The owners are truly hardworking and so personable. I would highly recommend dinner and a ,Lemon, Drop Martini!!!,6hKY8sj-ikAQdzrkrBcvuQ
"py cracker topping (maybe it was panko, I didn't eat with my glasses on, lol)   Braised purple cabbage with bacon-so so so bland.  ",Lemon, Berry cake- best of show for my dinner. A lemon 2-layer cake studded with cranberries (!) and maybe some other kind of berry too ,6hLFmFmDKO39b9qsyeVx-A
"specialties here including  youvetsi and mousaka.  They've got your basic sides too, but if I ever get back here I'm gonna try the ",lemon, potatoes.    So it pretty much looks like an old reliable type of place and I'll bet most of the people I saw were regulars.,6LTV9xxwSlrUzFGWx1A8EQ
ed on rotisserie as it should be they told me it is 75/25 % lamb/beef. they have a combo special with fried they let me substitute ,lemon," potatoes, which were quite good.. reasonable prices.",6LTV9xxwSlrUzFGWx1A8EQ
"r would I go back for the gyros, I would go back to try some of the other items on their menu. They had a baked Greek chicken with ",lemon, potatoes that seemed to be selling more than the gyros were. I think I need to take a group there and have everyone order somethi,6LTV9xxwSlrUzFGWx1A8EQ
This is a local dive bar and be prepared to find some interesting characters. That being said I ordered a gyro with the lemon fries,. My ,"sandwich was excellent! The pita was fresh, the meat was juicy and flavorful, the sauce and toppings were a perfect balance. The ",6LTV9xxwSlrUzFGWx1A8EQ
"onika & had to have it.  I had the gyro special which is a gyro, potatoes & drink. Luckily, they let me swap out their spectacular ",lemon, potatoes that melted in my mouth for the French fries. I had the beef/lamb original gyro. The meat was so tender and tasty. Yum! ,6LTV9xxwSlrUzFGWx1A8EQ
higher for this place! The Greek salad and hummus were OUT OF THIS WORLD. All my friends that ate here-- all had different things (,lemon," chicken, gyros, etc.)-- all said the same the same thing. The chef is so nice and would always hook me up with some extra pita. I",6LTV9xxwSlrUzFGWx1A8EQ
"le months, and the food is consistently good.  Some of the winning dishes are the baked chicken, chicken gyros, and definitely the ",lemon," potatoes.  The salmon in pastry shell is also very good.  The staff is rushed but efficient.  Given how busy they can be, they ge",6LTV9xxwSlrUzFGWx1A8EQ
"h clearly needed doing at the time of my visit.  Based on other Yelpers' recommendations, I ordered the rosemary half chicken with ",lemon," potatoes ($7.39), and CM did the same.  While the flavor of this entree was decent, I found it extremely greasy, and I suspect th",6LTV9xxwSlrUzFGWx1A8EQ
"I tried was excellent - the pita itself is heaven - they make them here (hence ""Pitaland""!) And I must say the Rosemary Fries with ",Lemon, Aioli dipping sauce are a welcome treat! I will definitely be back!!! Next time I plan on trying the Lamb Burger!,6RbCJLiwNYwS6ab9vzD_zg
"esn't come with fries or anything. Falafel are ok, a little dry. The lemonade that they make is 85% water you can barely taste the ",lemon.," Some of the things like the feta spinach of meat pies I find a little pricey, $4 and it's as big as the palm of the hand. The pla",6RbCJLiwNYwS6ab9vzD_zg
"hose flaky buttery layers. The macaroons were for the most part basic chocolate, vanilla and raspberry flavors, but they had meyer ",lemon, which I don't see that much so I got two of those. My husband and I bit into the macaroons simultaneously and our eyes popped out,6WU_JVpPPnbAfBvMcRoPuw
"ample later. At that time, there was a line which might be a sign of good things and satisfied customers. She ordered a piece of a ",lemon," bar, another cookie bar with chocolate and caramel, petit fours, and lemon macarons. We left with the box of goodies to try after",6WU_JVpPPnbAfBvMcRoPuw
"Had an omelette and a lemon bombe. The omelette was ok, nothing special about it, but not bad. The ",lemon, bombe was way too sweet for me. Couldn't finish it.,6WU_JVpPPnbAfBvMcRoPuw
" bowl of some horseradish dip though that was rather overpowering.  Coming from New Orleans, I usually eat oysters with some fresh ",lemon, juice and cocktail sauce or tarter sauce but none of these things were available.  I ordered a burger with a side of mac n cheese,74gDxr6rs_8tUTcS1vkr0Q
ve beer/draft list they also have several cocktails spanning both the Prohibition era (The Old Fashioned) and Modern time (Vanilla ,Lemon," Drop)  I really enjoyed the food at this place. We started off with the ""Suds and Spuds"" appetizer which are homemade beer batter",74gDxr6rs_8tUTcS1vkr0Q
"with a variety of items from the choice of appetizers.  The Crab Cakes were HUGE, extremely tasty and not overly fishy - while the ",lemon, pepper remoulade does not overpower this solid piece of heaven!  Cajun Oysters were Jumbo Oysters with a Cajun spiced breading th,74gDxr6rs_8tUTcS1vkr0Q
rrive. That in combination with the amazing cocktails is the only reason they are getting three stars. The dark and stormy and the ,lemon, drop were beyond amazing.   The food was very average. The one thing that really bugged me was my med rare burger. I always order,74gDxr6rs_8tUTcS1vkr0Q
"o the front. Happily we were assisted by a much more pleasant young woman. I ordered a mixed drink made with cider, fresh squeezed ",lemon,", and amaro, and it was quite refreshing on a hot evening. We had to drink and stand for half of the show, which was rather annoyi",74gDxr6rs_8tUTcS1vkr0Q
 a tremendous sundae topper. The discs of poundcake were divinely dense and absorbed the percussive ecuatorial essence of both the ,lemon, and mango purees.   Kay and her childhood chum Renee shared some Pot Roast Sliders that contained within a potato roll the follow,-7H-oXvCxJzuT42ky6Db0g
"ame back again to IPH for a night of cocktails.  Fort Duquesne: Delicious! A great complexity of flavors. Aviation Gin, champagne, ",lemon,", cranberry, and thyme. Menlo Park: Just as great as the last time we were here. Aviation Gin, lime, simple syrup, and flamed rose",-7H-oXvCxJzuT42ky6Db0g
ussels with chick peas that was spicy and also great. I had linguini with shrimp and zucchini and smoked mozzarella. Dessert was a ,lemon, tart (not homemade albeit tasty and not too sweet). We'd go back here in a heartbeat!,7jAkIb39KKKvbAo5dc6ZgA
"gh to make your visit perfect. The seemingly endless drink menu is loaded with unique drinks. I love the blueberry basil lemonade, ",lemon," vodka, home made sours mix, then the bartender crushes fresh basil and blueberries into the glass and pours the vodka and sours o",7l-CCyNnvT86GMR5EtYjog
"ten minute wait for a drink, I was ready to walk out, but to give an honest review I stayed and was finally waited on. I ordered a ",lemon," martini, 8 bucks, the bsrtender didn't chill the martini glass properly so after shaking it warmed up rather quickly. It tasted s",7mOWMhlibS62hedb1m5A3Q
and made me even more excited about the drink!  I ordered the strawberry lemonade because the waitress explained they squeezed the ,lemons, in house and it wasn't a pre-made lemonade mix. I wasn't looking for sugar shock. Just a refreshing summer cocktail. It was just ,7mOWMhlibS62hedb1m5A3Q
"er. It was a great consistency but was sweet. I wasn't expecting sweet butter. The bowl of green olives (with pits) had olive oil, ",lemon,", and oregano. They were definitely one of my top two foods I had for dinner. They give you a small dish to put your pits in. It w",7odNqxZDSR6ZVgxjp2r39A
"dish that was loaded with bacon, peas and creamy delicious white sauce- SO GOOD!   Brian then brought me a slice of their homemade ",lemon, cheesecake with the most yummy crust ever!!  It was very nice and great to be treated so special for my birthday.  I can attest t,7PRse3yCQbEprAj1DWrEQQ
e pleased and stuffed afterward!  I had the panzanella salad and grilled shrimp--had an amazing red sauce!  We had three desserts--,lemon," cheesecake, chocolate bread pudding, and tiramisu,  I couldn't tell you which I liked best, all fabulous!!",7PRse3yCQbEprAj1DWrEQQ
more drink - the Branca Mule ($9).  I love a good Moscow Mule and was intrigued by Dish's twist on this foolproof drink: made with ,lemon,"s instead of limes, as well as Maraschino.  This drink was a bit strong for my tastes and I found it a tad bitter... I would probab",7PRse3yCQbEprAj1DWrEQQ
"s, good atmosphere.    We started at the bar. I began with a Rossini which was berried puree and Prosecco. Then I tried a lavender ",lemon, drop martini and this was my signature drink for the evening.   I started with the melanzane grigiliate con mozzarella di bufals.,7PRse3yCQbEprAj1DWrEQQ
"focused on the drinks. Long wine list with more than a few italian wines, and a shorter, but decent cocktail list. The sazerac and ",lemon," drop martini were fine, and very reasonably priced, although the martini was too sweet for my taste. That said, this is not the m",7PRse3yCQbEprAj1DWrEQQ
"d outnumbered the selection on their house menu. The bar is so well stocked, they have amazing house cocktails, I had the lavender ",lemon, vodka martini and it was amazing. The wine list here is also very nice and the wait staff is pretty knowledgeable about wine pair,7PRse3yCQbEprAj1DWrEQQ
"ippery tuna, salmon, and yellowtail were garnished with red onion, tomato, jalapeno, and cilantro, all of which was dressed with a ",lemon," juice and ponzu. Bold flavors abounded. There was sweetness, zip, bitterness, nip. Texturally dynamic, velvet contrasted with cru",7U73RqIg6JA0WThxWUV3uA
not busy and my Order took way too long. I also asked for a taste of their avgholemono soup. It's almost in edible. It tasted like ,lemon., Period. Not only that they clearly use lemon concentrate not fresh lemons and the orzo was overcooked. Way better at Greek Stop o,7ULRdJfVo2-Og5ZoGOECFg
" good though, that one one was a solid platter.    Their dinners are very generous in portions - you get to choose TWO sides!  The ",lemon, potatoes - YUM!.    I also like their spanikopita - they gave me a lemon wedge which gave it a nice spritz that I never thought t,7ULRdJfVo2-Og5ZoGOECFg
alt on any tables. Our server was pretty busy making friends so just got by without it and left the rest for them to eat.  Mom got ,lemon," rice soup after reading another review. It was okay, but kind of bitter. She liked spinach side for $3.   It's a cute place and I",7ULRdJfVo2-Og5ZoGOECFg
"ith a mediterranean waitress, it made an even more realistic experience. The inside is very nice and Greek oriented. I ordered the ",lemon, chicken and is was grilled to perfection. I was excited that they gave us a basket of pita on the house. The prices were a bit hi,7ULRdJfVo2-Og5ZoGOECFg
