pre,term,post,business_id
n I ordered takeout and whoever cooked the dish mistook cilantro (an evil weed that should be wiped off the face of the earth) for ,basil ,in one of their recipes. I'm sitting there trying to make due before calling the place and waiting another 45 mins for them to re,7aZf5c1UNotq4MabBXMZLA
"sh Fillet and Beef Tripe Jiang Bei Shui Zhu Yu (江北水煮魚)- Fish Fillet in Spicy Broth, Chongqing Style San Bei Ji (三杯雞)- Chicken with ",Basil," (This is okay here, better at Rose Tea) Yu Xiang Huo Jiang Chao Qie Zi (魚香或醬炒茄子) - Chinese Eggplant in Garlic Sauce or Soy Sauce ",7aZf5c1UNotq4MabBXMZLA
The best (Sichuan) dumplings ever!  Their authentic menu is quite good too. The big mushrooms in ,basil, and garlic sauce is great.  They have an american menu if you don't feel like trying something new,7aZf5c1UNotq4MabBXMZLA
"oked so good, I didn't have time to take any pictures.  I just dug in.  Everything was memorable.  My picks were the mushroom with ",basil," and taro, sautéed green vegetable, and soft tofu with fish.  I wanted to order more but we already had enough dishes.  Definitely",7aZf5c1UNotq4MabBXMZLA
My first impression with this place is not a great one.  I ordered the sauteed conch with ,basil,", and was vastly disappointed. It was almost 19 dollars for a half full take-home container of one of the blandest dishes to my mouth's recent memory.   I have a gut feel",7aZf5c1UNotq4MabBXMZLA
"ls. This week it was a duck burger (awesome.) I opted for the Fried Green Tomato Caprese salad, which was fantastic. Apricot bacon ",basil," mozzarella topped it off, which was heavenly.  The service at Industry can be a little slow and its kinda loud on Fri/Sat nights.",-7H-oXvCxJzuT42ky6Db0g
rage quality and was flavorful and stringy. The five mozzarella circles were topped with a savory marinara sauce made with lots of ,basil.," For my dinner, I almost ordered fish and chips but was happy when the hubby pointed out the Wheelhouse Ravioli. The ""spicy marina",-7H-oXvCxJzuT42ky6Db0g
" infused whiskey, which was just sweet enough to hide the fact that it was whiskey!  We ordered a flatbread with fresh mozzarella, ",basil,", and roasted tomatoes.  The serving was small for the price, and didn't really resemble flatbread so much as a pita with toppings",-7H-oXvCxJzuT42ky6Db0g
"bered.  I started out with a beer (appropriately) and it was a little sweet, so maybe it threw off the way I experienced my Tomato ",Basil," Pesto flat bread.  Boy, it was garlicky with a side of garlic.  The crust was very nice, though, and it was the perfect amount of",-7H-oXvCxJzuT42ky6Db0g
They are absorbing the property next door and adding a second bar and grill.    I had the brie flat bread with mushrooms and fresh ,basil, on top and it was really decadent!  The drink menu is very impressive. My friend got the smoke stack which is really cool because,-7H-oXvCxJzuT42ky6Db0g
and a light sprinkling of grated parmesan. The pasta was cooked just al dente and none of the flavors overwhelmed the other. Fresh ,basil, was a standard accompaniment but it's hard to ruin that.  The bread provided before the entrées was standard Italian restaurant b,7jAkIb39KKKvbAo5dc6ZgA
" which was a good size and full of goodies.  He was pleased.  I got the heirloom tomato caprese.  It UNBELIEVABLEABLE.  heirlooms, ",basil,", mozzarella, capers, grilled peaches- it was heaven.  Fresh, large, beautifully plated and the contrasting flavors went wonderful",7jAkIb39KKKvbAo5dc6ZgA
 able to do enough to make your visit perfect. The seemingly endless drink menu is loaded with unique drinks. I love the blueberry ,basil," lemonade, lemon vodka, home made sours mix, then the bartender crushes fresh basil and blueberries into the glass and pours the v",7l-CCyNnvT86GMR5EtYjog
"tasty appetizers - Polish Church Basement Pierogies, Britney Spears (chicken) and Sriracha Deviled Eggs.  The chipotle sauce and a ",basil, pesto were very tasty on the Britney Spears; the chicken was moist and flavorful.  I adore Sriracha and have consumed the sauce e,7l-CCyNnvT86GMR5EtYjog
"wever, the two person table I was seated at was a bit small for this set up. The pizza itself looked good, but came out tepid. The ",basil," leaves were rather large and unfortunately there were a lot of them on the pizza, so they overpowered the thin, insipid sauce. I ",7odNqxZDSR6ZVgxjp2r39A
" the pizza's we choose. I was most surprised to like the Sausage & Smoked Potato pizza the best. It was tomato, smoked mozzarella, ",basil,", and of course potato. I loved the smokey flavor!   I also liked the Picante Salami & Peppers. It was tomato, mozzarella, chili, ",7odNqxZDSR6ZVgxjp2r39A
"cided to split the Crostini alla Scamorza which was toasted ciabatta bread with smoked mozzarella, prosciutto, mushrooms and fresh ",basil," while my girlfriends father also opted for the pasta e fagioli.  While we were waiting for the soup and appetizers to come out, t",7PRse3yCQbEprAj1DWrEQQ
"el mushrooms, locally foraged chicken of the woods, fresh English peas, shallots, asparagus, garlic and extra virgin. Reggiano and ",basil.,  My husband had Costata di Maiale. Pan roasted pork rib chop stuffed with prosciutto di Parma and smoked mozzarella .  It was ser,7PRse3yCQbEprAj1DWrEQQ
"the menus, and we decided to order the beef carpaccio ($11) and Melanzane ($9.50, grilled eggplant topped with buffalo mozzarella, ",basil," and balsamic).  Both were delivered to our table within minutes, and I have to think that their simple, refined menu is important",7PRse3yCQbEprAj1DWrEQQ
"common for calamari.  For entrees, I had the gnocchi alla Norma with eggplant, nice red sauce, local's cow milk ricotta, and fresh ",basil.," Wonderful pairing. He had the tagliolini di mare allo zafferano, he thought it was fantastic. Being our last night in Pittsburgh,",7PRse3yCQbEprAj1DWrEQQ
t -- entirely adequate but I make no claims to wine snobbery.  We ordered a grilled eggplant appetizer with Buffalo mozzerella and ,basil.," It arrived within minutes, and disappeared into our bellies just as quickly. Delicious.",7PRse3yCQbEprAj1DWrEQQ
"arted the meal with Bruschetta.  It looked so appealing-piled(but not ""Oh man I am making a mess"") with mushrooms and fresh herbs (",basil," and surprise! mint). Again going with the theme of ""looks NOT being deceiving,"" it tasted good.  Next, I oped for two items from ",7PRse3yCQbEprAj1DWrEQQ
"nd paste from the website or there would be no way I could spell that correctly!). It was grilled eggplant, buffalo mozzarella and ",basil, drizzled with olive oil and balsamic vinegar. The eggplant was thinly sliced and cooked perfectly. I think it's really easy to me,7PRse3yCQbEprAj1DWrEQQ
"ive and was pretty bland, overpowered by the flavor of cheese rather than the fresh flavors of a true margherita: the tomatoes and ",basil.,"  I have a feeling Pizza Taglio was trying to channel Paulie Gee's with its use and sale of Mike's Hot Honey, along with naming th",-7PX_FOoCwktlunImRyZdg
I had the ,basil, garlic chicken with white rice and egg drop soup. It was some of the best American style Chinese food I've had in a very long time. It had fresh ingredients and the place was clean.,7U73RqIg6JA0WThxWUV3uA
 our choice.    They had a good choice of beers on tap and even had a variety of special sake.  We had started with the garlic and ,basil," deep fried wings and the steamed dumplings which didn't take that long to come out.  The wings were cooked properly, through and ",7U73RqIg6JA0WThxWUV3uA
"  I also thought the soy ginger sauce they provided with the dumplings was too vinegary.  For my main entree, I ordered the Garlic ",Basil, Wok with Chicken and brown rice.  This dish was very flavorful and there was plenty of chicken morsels (not too big) that were te,7U73RqIg6JA0WThxWUV3uA
" the dishes and make recommendations after hearing what YOU like .  Plus, they have some really creative cocktails at the bar--the ",Basil," Pear Martini is lively and lovely--thanks to Christina for her recommendation on that!   Their ""authentic"" food  (which the serve",7U73RqIg6JA0WThxWUV3uA
"ous.  Had a specialty sushi roll, Spicy Kani roll.  Nota fan of spicy food but this roll was not spicy.  We also shared the garlic ",basil, chicken.  Very good. I would recommend this place and we will return.  I like that their menu includes a traditional Chinese dish,7U73RqIg6JA0WThxWUV3uA
"while it was prepared.  Nice atmosphere and Andy, the owner, was gracious and friendly. We had long green pepper pork and a garlic ",basil, calamari for main courses with fresh spring rolls and spicy cucumber for appetizers.  The spring rolls were exactly as hoped for ,7U73RqIg6JA0WThxWUV3uA
"overs to take home.  We started off with the Jade Spring Roll which are rice paper wraps filled with avocado, cucumber, shrimp and ",basil, that comes with a peanut dipping sauce - you get 2 for $5 and they were delicious.  We also had the Go Go Shrimp which are crispy,7U73RqIg6JA0WThxWUV3uA
"e chicken, handmade dumplings and the string bean dish. They also have some unique cocktails you can't find anywhere else, try the ",basil, berry martini or the samurai! Jade Grille is definitely one of my new favorites in the south hills.,7U73RqIg6JA0WThxWUV3uA
"lled chicken bun vermicelli bowl, which came with a summer roll. My dad was a bit disappointed by the dish of fixings for his pho (",basil,", bean sprouts, etc.) because it was smaller than what other pho places give. However, we both enjoyed our food very much.",7-Wlpm30PGCBIZtH2rOlew
 of for beginners.   The pho broth has great taste and it comes with all of the condiments that I expect a good pho place to have: ,basil,", jalapenos, bean sprouts, and lime. (Seriously, idk why but some of the places in Pittsburgh don't give you everything...) While ",7-Wlpm30PGCBIZtH2rOlew
. It was a pita bread texture with minimal about of tomatoes.  I mean minimal. Cheese harden quickly and I didn't see one piece of ,basil.," Being 100% Italian I had to share my thoughts about this terrible experience.  On a positive note, the salad was good.",7xHbnGo4MXFkBm6gYSu_xg
"he crust is always just slightly blackened on the edges, which I love.  The margherita has no sauce with mozzarella, tomatoes, and ",basil.,"  The paul and ron young has peppers, meatballs, sausage, and ricotta.   The service has always been friendly and accommodating.  ",7xHbnGo4MXFkBm6gYSu_xg
"alad. However, the pizza is what we came here for, and I wasn't disappointed. I tried the sauceless Mozzarella, Sliced Tomato, and ",Basil," pizza, which had very fresh ingredients, and the crust has a nice crispiness without being dry. Next up, I had to try the meatbal",7xHbnGo4MXFkBm6gYSu_xg
"ly people go there for the pizza and i dont blame them.  My personal favorite is the meatball and ricotta, although the tomato and ",basil, is also good.  Order a lunch salad to round out the day.,7xHbnGo4MXFkBm6gYSu_xg
"/cheese/avocado/black beans, and I got the market veggie grill with mozzarella cheese/spinach/grilled mushrooms/zucchini  & tomato ",basil," soup - all great. Service was good/quick, and I like the decor. Will definitely return to try the pancakes.",85nvKTJSN8byoeGRxzGkug
